,caseid,year__match_rate,pid3__match_rate,300_1__match_rate,300_2__match_rate,300_3__match_rate,300_4__match_rate,302__match_rate,303__match_rate,305_1__match_rate,305_2__match_rate,305_3__match_rate,305_4__match_rate,305_5__match_rate,305_6__match_rate,305_7__match_rate,305_9__match_rate,305_10__match_rate,305_11__match_rate,305_12__match_rate,305_13__match_rate,307__match_rate,309e__match_rate,309dx_1__match_rate,309dx_2__match_rate,309dx_3__match_rate,309dx_4__match_rate,309dx_5__match_rate,309dx_6__match_rate,309dx_7__match_rate,309dx_8__match_rate,310a__match_rate,310b__match_rate,320a__match_rate,320b__match_rate,320c__match_rate,327a__match_rate,327b__match_rate,327d__match_rate,330a__match_rate,330b__match_rate,330c__match_rate,331a__match_rate,331b__match_rate,331d__match_rate,332a__match_rate,332b__match_rate,332c__match_rate,332d__match_rate,332e__match_rate,332f__match_rate,332g__match_rate,333a__match_rate,333b__match_rate,333c__match_rate,333d__match_rate,334a__match_rate,334b__match_rate,334c__match_rate,334d__match_rate,334e__match_rate,334f__match_rate,334g__match_rate,334h__match_rate,355a__match_rate,355e__match_rate,363__match_rate,overall_match_rate_mean
10,1237598511,1.0,0.6,0.6,0.6,0.2,0.8,0.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.0,0.2,0.4,1.0,0.2,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,0.6,0.6,0.8,0.8,0.6,1.0,0.6,0.6,0.2,0.8,0.6,0.2,0.4,0.4,0.2,0.2,1.0,0.6,0.6,0.6,0.6,0.6,0.4,1.0,0.4,0.8,0.8,0.8,0.6,0.8,0.6,0.4,1.0,0.6818181818181817
11,1242526779,1.0,0.0,0.4,0.2,0.6,0.6,0.4,0.0,1.0,0.8,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.0,0.0,0.6,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.8,0.2,0.2,0.4,0.8,0.2,0.0,0.4,0.6,0.8,0.2,0.2,0.2,0.8,0.0,0.4,0.4,0.2,0.2,0.6,1.0,0.8,0.8,0.8,0.6,0.2,0.6,0.2,0.8,0.8,0.5272727272727272
12,1245177145,1.0,0.4,1.0,0.6,0.8,0.6,0.4,0.2,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,0.2,0.0,0.2,1.0,0.6,1.0,0.8,1.0,0.8,1.0,1.0,1.0,0.4,0.2,0.6,0.4,0.8,0.4,0.4,0.4,0.6,0.8,0.6,0.8,0.4,0.4,0.6,0.6,0.4,1.0,0.8,0.6,0.6,0.4,0.6,0.8,1.0,0.6,0.4,0.8,0.8,0.6,1.0,0.4,0.6,0.2,0.6757575757575758
13,1240705581,1.0,0.6,0.8,0.8,0.4,0.8,0.2,0.4,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.8,0.6,0.8,0.8,0.2,0.0,0.8,0.6,0.4,1.0,1.0,1.0,1.0,0.8,0.2,0.6,0.6,0.2,0.4,0.8,1.0,0.8,0.2,0.8,0.4,0.6,0.4,0.2,0.8,0.8,0.4,0.6,0.6,0.0,0.8,0.8,0.2,0.8,1.0,0.0,1.0,0.2,0.4,0.8,1.0,0.4,0.2,0.8,0.8,0.8,0.6454545454545454
14,1242478789,1.0,0.2,0.8,0.6,0.8,0.2,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.6,0.4,0.6,1.0,0.4,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.6,0.4,0.4,1.0,1.0,0.6,1.0,0.6,0.2,0.6,1.0,0.6,0.8,0.4,1.0,0.8,0.8,0.6,0.8,0.4,0.4,0.8,0.4,0.6,1.0,0.6,0.6,0.2,1.0,0.6,0.2,0.6,1.0,0.6,0.7212121212121212
15,1234863299,1.0,0.0,0.8,0.8,0.6,0.6,0.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.6,0.6,0.2,0.4,0.8,0.4,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.2,0.2,0.0,0.2,1.0,,0.2,0.8,0.8,1.0,0.8,0.6,0.8,0.8,0.8,0.2,0.6,0.8,0.6,0.8,0.8,0.8,0.8,0.2,1.0,0.6,0.4,1.0,0.2,0.4,0.0,,0.4,0.6,0.6156250000000001
16,1238079387,1.0,0.0,0.6,0.8,0.6,0.2,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.8,1.0,0.2,0.6,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.8,0.4,0.4,0.8,1.0,0.8,0.8,1.0,1.0,1.0,0.6,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.8,0.6,1.0,0.8,0.6,1.0,0.8,0.8,1.0,0.8,0.2,0.0,0.7606060606060605
17,1246578297,1.0,0.6,0.8,0.8,0.2,0.6,0.6,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.2,1.0,0.4,0.2,0.8,0.4,0.4,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.6,0.4,0.4,0.6,1.0,0.6,0.4,0.8,0.6,1.0,0.4,1.0,0.6,0.6,0.6,0.8,0.4,0.8,0.6,0.6,0.6,0.6,0.8,0.8,1.0,0.4,0.6,1.0,0.6,0.4,0.4,0.6,0.0,0.4,0.6787878787878786
18,1235567217,1.0,0.2,0.6,0.6,0.0,0.6,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,0.6,0.2,0.6,0.8,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.2,1.0,0.0,0.2,0.4,1.0,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.2,1.0,0.8,0.8,1.0,1.0,1.0,0.8,1.0,1.0,0.8,0.6,1.0,1.0,0.2,1.0,1.0,0.4,0.6,0.6636363636363637
19,1236688157,1.0,0.2,0.8,0.2,0.6,0.2,0.2,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.6,1.0,0.25,0.0,0.6,0.8,0.6,0.8,1.0,0.8,0.8,0.2,0.6,0.8,0.6,0.4,0.2,0.4,0.6,0.8,0.6,0.4,0.8,0.8,0.6,0.2,0.8,0.0,0.4,0.2,0.6,1.0,0.6,1.0,0.8,0.8,0.8,0.8,1.0,0.4,0.6,0.2,0.4,0.6,0.6,0.6,0.4,0.8,0.6280303030303029
20,1255869345,1.0,0.4,0.8,0.6,0.2,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.4,1.0,1.0,0.6,0.0,0.6,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.6,0.4,1.0,0.2,0.0,0.4,0.6,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.8,1.0,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.2,0.2,0.8,0.6,0.6,0.6,0.4,0.0,0.6363636363636364
21,1242431703,1.0,0.4,0.8,0.4,0.6,0.2,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.6,0.2,0.4,0.8,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.6,0.6,0.4,1.0,0.4,0.2,0.6,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.4,1.0,0.2,0.8,0.6,0.4,0.8,0.8,1.0,0.4,0.2,0.6,0.8,0.6,0.4,0.4,0.2,0.2,0.6393939393939394
22,1237858209,1.0,0.0,0.2,0.8,0.6,0.4,0.2,0.6,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6,0.6,0.2,0.6,0.8,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.2,0.0,0.6,0.2,1.0,0.2,0.8,0.2,0.2,0.0,0.8,0.4,0.2,0.2,0.8,0.2,0.4,0.8,0.4,0.2,0.2,0.2,0.2,0.2,1.0,0.6,0.4,1.0,0.2,0.4,0.0,0.2,0.4,0.6,0.5727272727272728
23,1242787135,1.0,0.2,0.8,1.0,1.0,1.0,0.4,0.0,0.8,0.6,1.0,0.8,1.0,1.0,1.0,1.0,0.8,0.2,1.0,1.0,0.0,0.4,0.8,1.0,0.2,1.0,1.0,1.0,1.0,0.4,0.6,0.6,0.2,0.4,0.4,0.4,0.8,0.2,0.4,0.6,0.6,0.6,0.0,0.4,0.6,0.6,0.8,0.6,0.4,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,1.0,1.0,0.4,0.6,0.6,0.4,0.8,0.0,0.6333333333333333
24,1242429083,1.0,0.0,0.8,0.4,0.2,0.4,0.4,0.4,1.0,1.0,1.0,0.8,1.0,1.0,0.0,1.0,1.0,0.4,0.8,1.0,0.0,0.4,0.6,1.0,0.6,1.0,0.8,1.0,0.8,1.0,1.0,1.0,0.4,0.0,0.2,0.4,1.0,0.4,0.2,0.4,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.4,0.4,1.0,0.6,0.6,0.6,0.4,0.6,1.0,1.0,0.6,0.4,0.8,1.0,0.6,1.0,0.4,0.4,0.8,0.6333333333333333
25,1249716071,1.0,0.4,0.8,0.6,0.2,0.6,0.6,0.2,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.2,0.8,1.0,0.4,0.4,0.8,1.0,0.4,1.0,1.0,1.0,1.0,0.6,0.6,0.8,0.4,0.4,0.6,0.2,0.8,0.6,0.6,0.4,0.6,0.8,0.2,0.0,0.4,0.2,0.4,0.4,0.4,0.8,0.2,0.6,0.2,0.4,0.4,0.8,1.0,0.4,0.2,0.6,0.8,0.4,0.8,0.2,1.0,0.6,0.6181818181818183
26,1240087623,1.0,0.0,0.6,0.4,0.0,0.6,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.8,1.0,0.2,0.2,0.4,0.8,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.4,0.0,1.0,0.2,0.6,0.0,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.2,1.0,1.0,0.2,0.4,0.0,0.0,0.2,1.0,0.0,0.6,0.4,0.5151515151515151
27,1237032173,1.0,0.2,0.8,0.2,0.4,0.8,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6,0.2,1.0,0.4,1.0,0.8,1.0,0.8,0.8,0.6,0.8,0.2,0.2,0.8,0.2,0.8,0.4,0.6,0.8,0.4,0.8,0.0,0.6,0.4,0.8,0.6,0.4,0.4,0.6,0.6,0.2,0.4,0.2,0.6,0.4,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.2,0.0,1.0,0.6272727272727273
28,1249863351,1.0,0.4,0.8,0.6,0.6,0.8,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.2,0.4,0.4,0.8,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.6,0.4,1.0,0.4,0.8,0.6,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.4,1.0,0.2,0.8,0.4,0.4,0.8,0.8,1.0,0.4,0.2,0.6,0.8,0.6,0.4,0.4,0.2,0.0,0.6454545454545456
29,1237908889,1.0,0.8,0.6,0.6,0.6,0.4,0.8,0.2,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6,0.8,0.4,0.2,0.6,0.6,1.0,0.4,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8,0.2,0.4,0.8,1.0,0.8,0.8,0.8,0.8,0.4,0.8,0.8,1.0,0.8,0.8,0.8,1.0,1.0,0.6,0.8,0.8,1.0,1.0,1.0,0.8,0.8,0.8,1.0,0.8,1.0,1.0,0.8,1.0,0.8,0.7939393939393938
30,1244694681,1.0,0.0,0.4,0.4,0.4,0.4,0.0,0.2,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,0.8,0.6,0.6,0.0,0.4,0.0,0.4,1.0,0.2,1.0,1.0,0.8,0.0,1.0,0.8,0.0,0.2,0.8,1.0,0.8,0.2,0.8,0.8,0.6,0.2,0.8,1.0,0.8,0.8,0.8,1.0,1.0,0.6,0.2,0.8,0.0,1.0,1.0,0.8,0.8,0.2,0.0,0.2,0.0,1.0,0.8,1.0,0.8,0.6212121212121212
31,1238294423,1.0,0.6,0.6,0.8,0.4,1.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.0,0.8,0.6,0.2,0.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.4,0.2,0.6,0.6,0.8,0.4,0.6,0.2,1.0,0.6,0.4,0.6,0.4,0.2,0.8,0.8,1.0,0.4,0.2,0.8,0.6,0.8,1.0,0.8,1.0,0.8,0.6,0.6,1.0,0.2,0.8,0.2,0.6545454545454545
32,1237400307,1.0,0.2,1.0,0.4,0.8,0.6,0.2,0.4,1.0,1.0,1.0,0.8,0.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.4,0.6,0.8,1.0,0.4,1.0,1.0,1.0,1.0,0.6,0.2,0.6,0.2,0.0,0.4,0.6,0.8,0.6,0.4,0.6,0.0,0.8,0.8,0.2,0.6,0.4,0.4,0.6,0.6,0.2,1.0,0.6,0.2,0.2,0.6,0.8,1.0,0.8,0.2,0.6,0.8,0.2,0.6,0.4,1.0,1.0,0.6333333333333333
33,1237464259,1.0,0.2,0.8,0.4,0.8,0.8,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.6,0.2,0.6,1.0,0.4,1.0,1.0,1.0,1.0,0.8,0.8,0.0,0.6,0.2,0.4,0.0,1.0,0.4,0.0,0.4,0.8,0.4,1.0,0.4,0.8,0.6,1.0,0.8,0.8,0.6,0.8,0.6,0.4,0.8,0.6,0.4,1.0,0.6,0.6,0.8,0.0,0.6,0.8,0.6,1.0,0.0,0.6727272727272726
34,1239831951,1.0,0.0,0.8,0.6,0.6,0.8,0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.6,0.2,0.4,0.6,0.4,1.0,1.0,1.0,1.0,0.8,0.0,1.0,0.8,0.4,0.2,0.2,0.8,0.8,0.4,0.8,0.6,0.6,0.6,0.6,0.2,0.6,0.4,0.4,0.4,1.0,0.4,0.8,0.2,0.2,1.0,1.0,1.0,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.8,0.6,0.6545454545454544
35,1238391153,1.0,0.4,0.2,0.6,0.6,0.8,0.2,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.6,0.0,1.0,0.2,0.4,0.8,0.8,0.2,1.0,0.6,1.0,0.8,0.6,0.2,0.4,1.0,0.2,0.6,0.6,0.0,0.8,0.4,1.0,0.6,0.8,0.6,0.6,0.0,0.0,0.4,1.0,0.0,1.0,0.4,1.0,1.0,0.8,0.4,1.0,1.0,0.0,0.4,1.0,1.0,1.0,0.8,0.2,0.6,0.4,0.6363636363636364
36,1239619389,1.0,0.6,0.4,0.6,0.4,0.6,0.2,0.6,0.8,0.8,1.0,1.0,1.0,0.8,0.8,1.0,1.0,0.2,0.8,0.8,0.8,0.2,0.0,0.8,0.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.4,0.0,0.4,1.0,0.6,0.6,0.8,0.8,0.6,0.8,0.8,0.6,0.4,0.4,0.6,0.4,0.8,0.0,1.0,0.8,0.8,0.8,0.8,1.0,0.8,0.6,0.8,1.0,0.6,0.8,0.8,0.6,0.8,0.6909090909090908
37,1239677341,1.0,0.2,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.8,1.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,0.8,0.2,0.0,1.0,0.8,0.2,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.6,0.4,0.6,0.6,1.0,0.6,0.6,0.8,0.2,0.6,0.8,0.8,0.6,0.6,0.4,0.6,0.6,0.8,0.0,1.0,0.8,0.8,0.8,0.8,1.0,0.8,0.4,0.8,1.0,0.4,0.8,0.8,0.4,0.2,0.6818181818181818
38,1237561619,1.0,0.2,0.8,0.6,0.8,0.8,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.0,0.6,0.4,0.6,1.0,0.4,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.6,0.4,0.4,1.0,1.0,0.6,1.0,0.4,0.8,0.6,1.0,0.6,0.2,0.6,1.0,0.8,0.8,0.6,0.2,0.6,0.6,0.8,0.6,0.6,1.0,0.6,0.6,0.8,1.0,0.6,0.8,0.4,1.0,0.6,0.712121212121212
39,1246439677,1.0,0.0,0.4,0.2,0.6,0.6,0.0,0.6,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.0,0.2,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.8,0.2,0.2,0.6,0.8,0.2,0.0,0.4,0.4,0.8,0.8,0.8,0.8,0.2,0.0,0.4,0.4,0.2,0.2,0.6,1.0,0.2,0.2,0.8,0.6,0.2,0.6,0.2,0.2,0.2,0.5606060606060607
40,1245946359,1.0,0.4,0.8,0.8,0.4,0.2,0.0,0.4,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.8,0.6,0.8,0.8,0.2,0.0,0.2,0.6,0.4,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.2,0.0,0.6,0.2,1.0,0.2,0.8,0.8,0.4,0.4,0.4,0.8,0.2,0.2,0.6,0.4,0.4,1.0,0.8,0.2,0.2,0.2,1.0,1.0,1.0,0.2,0.4,0.8,1.0,0.4,0.8,0.2,0.8,0.8,0.6121212121212121
41,1244579131,1.0,0.2,0.8,1.0,0.6,0.4,0.2,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.4,0.6,1.0,0.5,0.0,0.4,1.0,0.4,0.8,1.0,0.8,0.8,0.8,0.8,0.8,0.0,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.0,0.6,0.4,0.0,1.0,0.4,0.2,0.2,0.0,0.4,0.2,0.4,0.4,0.2,0.8,0.0,0.4,0.6,0.2,0.4,0.4,0.4,0.4,0.4,0.8,0.5318181818181819
42,1237467169,1.0,0.4,1.0,0.2,0.6,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.8,1.0,0.2,0.2,0.6,0.8,0.8,1.0,0.2,0.8,0.0,0.4,0.0,0.8,0.0,0.2,0.2,0.4,0.8,0.4,0.4,0.2,0.6,0.8,0.6,0.6,0.6,0.4,0.6,0.6,0.4,1.0,1.0,0.8,0.8,0.4,0.0,0.8,1.0,0.6,0.6,1.0,1.0,0.2,1.0,0.8,0.4,0.8,0.6030303030303029
43,1255945721,1.0,0.6,0.8,0.6,0.2,0.4,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.4,0.6,1.0,0.2,0.8,0.6,0.8,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.2,0.6,0.6,0.4,0.6,0.6,0.8,0.8,0.4,0.6,0.4,0.8,0.6,0.4,0.4,0.8,0.6,0.8,0.6,0.8,0.2,0.6,0.8,0.4,0.2,1.0,0.6,0.4,0.8,0.6,0.4,0.2,0.6666666666666666
44,1241126287,1.0,0.6,0.8,0.6,1.0,0.6,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.2,1.0,1.0,0.0,0.2,0.8,0.2,0.4,1.0,1.0,1.0,1.0,0.6,1.0,0.8,0.6,0.2,0.0,0.6,0.8,0.4,0.6,0.4,0.6,0.6,0.2,0.2,0.6,0.4,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.4,0.4,1.0,0.2,0.2,0.8,0.8,0.4,0.6,0.6,0.2,0.2,0.6242424242424243
