,caseid,year__match_rate,pid3__match_rate,300_1__match_rate,300_2__match_rate,300_3__match_rate,300_4__match_rate,302__match_rate,303__match_rate,305_1__match_rate,305_2__match_rate,305_3__match_rate,305_4__match_rate,305_5__match_rate,305_6__match_rate,305_7__match_rate,305_9__match_rate,305_10__match_rate,305_11__match_rate,305_12__match_rate,305_13__match_rate,307__match_rate,309e__match_rate,309dx_1__match_rate,309dx_2__match_rate,309dx_3__match_rate,309dx_4__match_rate,309dx_5__match_rate,309dx_6__match_rate,309dx_7__match_rate,309dx_8__match_rate,310a__match_rate,310b__match_rate,320a__match_rate,320b__match_rate,320c__match_rate,327a__match_rate,327b__match_rate,327d__match_rate,330a__match_rate,330b__match_rate,330c__match_rate,331a__match_rate,331b__match_rate,331d__match_rate,332a__match_rate,332b__match_rate,332c__match_rate,332d__match_rate,332e__match_rate,332f__match_rate,332g__match_rate,333a__match_rate,333b__match_rate,333c__match_rate,333d__match_rate,334a__match_rate,334b__match_rate,334c__match_rate,334d__match_rate,334e__match_rate,334f__match_rate,334g__match_rate,334h__match_rate,355a__match_rate,355e__match_rate,363__match_rate,overall_match_rate_mean
10,1237598511,1.0,0.5,0.8,0.5,0.2,0.7,0.3,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,0.1,0.1,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.2,0.4,0.5,0.4,0.8,0.4,0.6,0.3,0.3,0.2,0.4,0.3,0.1,0.3,0.3,0.1,0.1,1.0,0.3,0.3,0.5,0.3,0.4,0.7,1.0,0.7,0.4,0.9,0.9,0.3,0.9,0.3,0.3,1.0,0.6136363636363636
11,1242526779,1.0,0.0,0.2,0.1,0.4,0.3,0.4,0.0,1.0,0.9,1.0,0.1,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,0.1,0.0,0.6,0.9,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.1,0.7,0.1,0.8,0.2,0.3,0.3,0.8,0.4,0.1,0.3,0.4,0.7,0.3,0.2,0.2,0.7,0.2,0.3,0.3,0.2,0.2,0.6,0.9,0.8,0.8,0.6,0.4,0.2,0.5,0.2,0.8,0.8,0.509090909090909
12,1245177145,1.0,0.3,0.7,0.6,0.6,0.6,0.3,0.4,1.0,1.0,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.7,0.8,1.0,0.2,0.0,0.5,1.0,0.6,1.0,0.9,1.0,0.9,1.0,0.9,0.9,0.4,0.2,0.6,0.3,0.9,0.4,0.3,0.4,0.5,0.7,0.6,0.6,0.6,0.6,0.5,0.4,0.4,1.0,0.6,0.5,0.5,0.4,0.5,0.8,1.0,0.5,0.2,0.7,0.7,0.5,0.9,0.4,0.7,0.1,0.6530303030303031
13,1240705581,1.0,0.4,0.9,0.7,0.4,0.6,0.3,0.4,1.0,1.0,1.0,0.9,1.0,0.9,0.7,1.0,0.9,0.6,0.9,0.8,0.3,0.1,0.8,0.8,0.5,1.0,1.0,1.0,1.0,0.8,0.2,0.7,0.5,0.3,0.3,0.7,0.9,0.7,0.3,0.6,0.6,0.6,0.6,0.5,0.7,0.7,0.4,0.7,0.4,0.0,0.5,0.5,0.4,0.6,0.9,0.2,1.0,0.4,0.6,0.7,0.8,0.6,0.3,0.7,0.7,0.6,0.6454545454545455
14,1242478789,1.0,0.4,0.8,0.6,0.8,0.2,0.5,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,0.8,0.8,0.8,0.7,0.5,0.7,1.0,0.6,1.0,0.9,1.0,1.0,0.8,0.9,0.9,0.6,0.5,0.6,0.9,0.8888888888888888,0.6,1.0,0.5,0.2,0.5,1.0,0.7,0.6,0.5,0.9,0.8,0.9,0.7,0.7,0.5,0.6,0.8,0.6,0.7,1.0,0.7,0.7,0.1,0.9,0.7,0.2,0.6,1.0,0.6,0.7377104377104378
15,1234863299,1.0,0.1,0.8,0.9,0.5,0.8,0.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.0,0.8,0.5,0.1,0.6,0.9,0.4,1.0,1.0,1.0,1.0,0.9,0.1,0.1,0.1,0.2,0.0,0.1,0.9,,0.4,0.9,0.9,1.0,0.6,0.7,0.9,0.4,0.4,0.1,0.8,0.8,0.7,0.9,0.8,0.9,0.9,0.1,1.0,0.4,0.4,1.0,0.1,0.3,0.2,,0.4,0.6,0.6203125
16,1238079387,1.0,0.0,0.7,0.9,0.4,0.1,0.7,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,0.8,1.0,0.1,0.5,0.7,1.0,0.5,1.0,0.9,1.0,1.0,0.9,0.8,0.9,0.9,0.3,0.4,0.8,1.0,0.8,0.6,0.9,1.0,0.9,0.6,0.7,0.7,0.8,0.5,0.9,0.9,0.9,0.4,0.8,0.8,0.8,0.8,0.4,0.8,0.5,0.6,0.9,0.7,0.6,0.8,0.8,0.3,0.0,0.7333333333333332
17,1246578297,1.0,0.6,0.9,0.6,0.4,0.8,0.7,0.5,1.0,0.8,1.0,0.9,1.0,1.0,1.0,1.0,0.8,0.2,0.1,1.0,0.2,0.2,0.9,0.6,0.4,1.0,1.0,1.0,0.9,0.7,0.9,0.9,0.8,0.5,0.4,0.8,0.9,0.7,0.6,0.9,0.7,1.0,0.6,1.0,0.6,0.4,0.6,0.8,0.6,0.9,0.7,0.8,0.8,0.7,0.8,0.7,1.0,0.7,0.3,1.0,0.8,0.7,0.7,0.7,0.2,0.4,0.7242424242424244
18,1235567217,1.0,0.4,0.6,0.6,0.2,0.6,0.1,0.4,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.8,0.9,0.9,0.3,0.1,0.5,0.9,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7,0.2,0.3,0.9,0.0,0.3,0.5,0.9,0.8,0.8,0.5,0.8,0.1,0.3,0.3,0.2,0.9,0.9,0.7,0.8,0.8,0.8,0.7,0.9,1.0,0.8,0.5,0.9,1.0,0.4,0.9,0.9,0.4,0.7,0.6530303030303031
19,1236688157,1.0,0.4,0.8,0.2,0.5,0.3,0.5,0.3,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6,0.7,0.9,0.3333333333333333,0.1111111111111111,0.6,0.7,0.6,0.9,1.0,0.9,0.9,0.1,0.7,0.8,0.5,0.5,0.4,0.4,0.7,0.7,0.6,0.4,0.8,0.8,0.5,0.2,0.8,0.1,0.5,0.4,0.7,0.8,0.6,0.8,0.6,0.6,0.6,0.8,0.9,0.3,0.7,0.2,0.4,0.5,0.7,0.6,0.5,0.8,0.637037037037037
20,1255869345,1.0,0.3,0.7,0.7,0.4,0.8,0.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.5,1.0,1.0,0.5,0.4,0.7,1.0,0.5,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.2,0.3,0.4,0.3,1.0,0.2,0.1,0.4,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.5,1.0,0.5,0.6,0.6,0.6,0.7,0.4,0.8,0.4,0.3,0.2,0.9,0.4,0.5,0.4,0.3,0.2,0.6287878787878788
21,1242431703,1.0,0.2,0.7,0.6,0.4,0.1,0.4,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.8,0.7,0.1,0.4,0.9,0.3,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.4,0.5,0.3,0.3,1.0,0.4,0.2,0.7,0.6,0.5,0.3,0.4,0.4,0.4,0.3,0.4,0.3,1.0,0.3,0.7,0.7,0.5,0.5,0.7,1.0,0.4,0.3,0.5,0.8,0.4,0.4,0.5,0.2,0.3,0.6227272727272728
22,1237858209,1.0,0.1,0.2,0.9,0.5,0.2,0.1,0.8,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.8,0.5,0.1,0.4,0.9,0.6,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.1,0.1,0.5,0.1,0.9,0.2,0.6,0.1,0.1,0.0,0.6,0.3,0.1,0.6,0.4,0.1,0.2,0.8,0.3,0.1,0.2,0.1,0.1,0.1,1.0,0.4,0.4,1.0,0.1,0.3,0.2,0.1,0.4,0.6,0.5348484848484848
23,1242787135,1.0,0.1,0.8,0.8,0.8,0.8,0.4,0.2,0.9,0.8,1.0,0.9,1.0,1.0,1.0,1.0,0.8,0.5,1.0,1.0,0.0,0.2,0.7,0.9,0.3,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.2,0.3,0.5,0.3,0.8,0.2,0.3,0.4,0.4,0.4,0.0,0.3,0.7,0.6,0.9,0.8,0.2,0.4,0.6,0.4,0.4,0.4,0.4,0.7,0.8,0.8,1.0,0.8,0.5,0.4,0.6,0.3,0.8,0.0,0.6151515151515151
24,1242429083,1.0,0.1,0.7,0.4,0.4,0.4,0.3,0.4,1.0,1.0,1.0,0.9,1.0,1.0,0.1,1.0,1.0,0.3,0.8,1.0,0.0,0.3,0.5,1.0,0.4,1.0,0.9,1.0,0.9,1.0,0.9,0.9,0.4,0.1,0.2,0.3,0.9,0.4,0.3,0.4,0.5,0.7,0.4,0.6,0.4,0.4,0.5,0.4,0.4,1.0,0.6,0.5,0.5,0.4,0.5,0.8,1.0,0.5,0.2,0.7,0.7,0.5,0.9,0.4,0.3,0.9,0.6106060606060606
25,1249716071,1.0,0.4,0.7,0.6,0.4,0.6,0.6,0.1,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.1,0.9,1.0,0.4,0.3,0.7,0.9,0.5,1.0,0.9,1.0,0.9,0.8,0.8,0.7,0.5,0.5,0.4,0.4,0.9,0.5,0.5,0.5,0.6,0.7,0.4,0.4,0.4,0.5,0.5,0.5,0.4,0.8,0.2,0.7,0.4,0.5,0.6,0.8,1.0,0.3,0.3,0.7,0.8,0.4,0.8,0.5,0.8,0.5,0.6484848484848484
26,1240087623,1.0,0.0,0.6,0.4,0.2,0.6,0.1,0.4,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.2,0.9,0.9,0.4,0.2,0.5,0.9,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3,0.1,1.0,0.3,0.5,0.1,0.2,0.8,0.5,0.2,0.1,0.7,0.3,0.2,0.1,0.1,0.7,0.2,0.2,0.2,0.3,0.9,1.0,0.2,0.5,0.1,0.0,0.4,0.9,0.1,0.6,0.3,0.5454545454545454
27,1237032173,1.0,0.2,0.7,0.2,0.4,0.8,0.3,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,0.7,0.5,0.3,1.0,0.5,1.0,0.9,0.9,0.9,0.7,0.7,0.9,0.4,0.2,0.6,0.5,0.9,0.5,0.6,0.8,0.7,0.6,0.3,0.6,0.7,0.8,0.6,0.5,0.5,0.8,0.5,0.5,0.6,0.5,0.7,0.5,0.9,0.5,0.5,0.3,0.9,0.6,0.8,0.5,0.2,0.9,0.6696969696969697
28,1249863351,1.0,0.2,0.7,0.4,0.4,0.9,0.4,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.8,0.1,0.4,0.4,0.9,0.3,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.4,0.2,0.3,0.3,1.0,0.4,0.8,0.7,0.6,0.5,0.3,0.4,0.4,0.4,0.3,0.4,0.3,1.0,0.3,0.7,0.3,0.5,0.5,0.7,1.0,0.4,0.3,0.5,0.8,0.4,0.4,0.5,0.2,0.0,0.6212121212121212
29,1237908889,1.0,0.5,0.8,0.6,0.7,0.4,0.7,0.3,1.0,0.8,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.6,0.9,0.4,0.1,0.6,0.7,0.8,0.6,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.7,0.1,0.3,0.8,1.0,0.8,0.7,0.8,0.7,0.6,0.6,0.6,1.0,0.7,0.4,0.8,0.9,0.9,0.5,0.9,0.9,0.9,0.8,1.0,0.9,0.7,0.6,1.0,0.8,0.7,0.9,0.8,0.6,0.7,0.7545454545454546
30,1244694681,1.0,0.0,0.2,0.4,0.3,0.4,0.1,0.3,1.0,0.8,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.4,0.9,0.6,0.6,0.2,0.3,0.2,0.6,1.0,0.1,1.0,1.0,0.9,0.1,0.9,0.7,0.0,0.1,0.8,1.0,0.8,0.3,0.8,0.7,0.4,0.4,0.6,1.0,0.7,0.4,0.8,0.9,0.9,0.5,0.1,0.9,0.1,0.8,1.0,0.9,0.7,0.4,0.0,0.2,0.3,0.9,0.8,0.6,0.7,0.6075757575757575
31,1238294423,1.0,0.7,0.7,0.6,0.3,1.0,0.5,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.9,0.9,0.0,0.4,0.6,0.1,0.4,1.0,1.0,1.0,0.9,1.0,0.1,0.0,0.3,0.1,0.4,0.4,0.8,0.4,0.8,0.4,0.6,0.1,0.9,0.5,0.6,0.4,0.3,0.4,0.5,0.8,0.8,0.4,0.3,0.7,0.6,0.6,1.0,0.7,0.9,0.5,0.8,0.6,0.8,0.2,0.7,0.1,0.6333333333333334
32,1237400307,1.0,0.2,0.9,0.3,0.8,0.5,0.1,0.4,1.0,0.9,1.0,0.9,0.0,1.0,0.9,1.0,0.8,0.7,0.9,0.9,0.4,0.5,0.8,0.9,0.5,1.0,0.9,0.9,1.0,0.6,0.2,0.7,0.2,0.2,0.5,0.6,0.8,0.6,0.6,0.6,0.1,0.7,0.9,0.3,0.5,0.2,0.4,0.5,0.6,0.3,0.8,0.5,0.3,0.3,0.6,0.9,1.0,0.6,0.4,0.6,0.9,0.5,0.7,0.4,0.7,0.7,0.6227272727272729
33,1237464259,1.0,0.4,0.8,0.4,0.8,0.8,0.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,0.8,0.8,0.8,0.7,0.2,0.7,1.0,0.6,1.0,0.9,1.0,1.0,0.8,0.9,0.0,0.6,0.3,0.6,0.1,0.8888888888888888,0.4,0.0,0.5,0.8,0.5,1.0,0.3,0.6,0.5,0.9,0.8,0.9,0.7,0.7,0.5,0.6,0.8,0.4,0.3,1.0,0.7,0.7,0.9,0.1,0.7,0.8,0.6,1.0,0.0,0.6831649831649832
34,1239831951,1.0,0.0,0.9,0.6,0.5,0.8,0.2,0.2,1.0,1.0,0.9,1.0,1.0,0.1,1.0,1.0,0.9,0.9,0.9,1.0,0.5,0.5,0.4,0.7,0.4,1.0,0.9,1.0,0.9,0.9,0.2,0.9,0.8,0.6,0.3,0.1,0.9,0.8,0.5,0.4,0.7,0.6,0.5,0.6,0.2,0.7,0.4,0.6,0.3,1.0,0.6,0.9,0.2,0.2,1.0,1.0,0.9,0.9,0.3,0.8,0.9,0.4,0.9,0.9,0.5,0.5,0.6681818181818182
35,1238391153,1.0,0.4,0.3,0.7,0.7,0.7,0.2,0.6,1.0,0.8,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.5,0.1,0.9,0.2,0.6,0.8,0.8,0.4,1.0,0.8,1.0,0.9,0.8,0.1,0.2,0.8,0.3,0.5,0.6,0.0,0.7,0.4,0.8,0.7,0.7,0.5,0.5,0.1,0.1,0.3,0.8,0.2,0.9,0.4,0.8,0.8,0.7,0.4,0.8,1.0,0.2,0.4,0.9,1.0,0.9,0.7,0.3,0.5,0.4,0.6242424242424242
36,1239619389,1.0,0.6,0.2,0.6,0.5,0.7,0.3,0.7,0.9,0.9,1.0,1.0,1.0,0.9,0.9,1.0,1.0,0.4,0.8,0.9,0.7,0.2,0.3,0.9,0.5,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.7,0.5,0.0,0.4,1.0,0.7,0.7,0.7,0.8,0.6,0.8,0.7,0.6,0.4,0.5,0.7,0.4,0.9,0.1,0.8,0.8,0.8,0.8,0.8,1.0,0.8,0.4,0.7,1.0,0.5,0.8,0.8,0.4,0.8,0.7106060606060606
37,1239677341,1.0,0.2,0.8,0.6,0.5,0.7,0.4,0.7,0.9,0.9,1.0,1.0,1.0,0.9,0.9,1.0,1.0,0.6,0.8,0.9,0.2,0.0,0.7,0.9,0.5,1.0,0.9,1.0,1.0,0.1,0.9,0.9,0.7,0.5,0.5,0.6,1.0,0.7,0.7,0.7,0.2,0.6,0.8,0.7,0.6,0.6,0.5,0.7,0.6,0.9,0.1,0.8,0.8,0.8,0.8,0.8,1.0,0.8,0.6,0.7,1.0,0.5,0.8,0.8,0.6,0.1,0.7045454545454546
38,1237561619,1.0,0.4,0.8,0.6,0.8,0.8,0.4,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.8,0.8,0.1,0.7,0.5,0.6,1.0,0.5,1.0,0.9,1.0,1.0,0.8,0.9,0.9,0.6,0.5,0.6,0.9,0.8888888888888888,0.6,0.9,0.4,0.8,0.4,1.0,0.6,0.3,0.5,0.9,0.7,0.8,0.7,0.2,0.5,0.3,0.8,0.3,0.7,0.9,0.6,0.7,0.8,0.9,0.7,0.7,0.3,1.0,0.6,0.702861952861953
39,1246439677,1.0,0.1,0.2,0.1,0.4,0.3,0.1,0.6,1.0,0.9,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,0.0,0.1,0.4,0.9,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.0,0.1,0.8,0.2,0.3,0.7,0.8,0.4,0.1,0.3,0.6,0.7,0.7,0.8,0.8,0.3,0.2,0.3,0.3,0.2,0.2,0.6,0.9,0.2,0.2,0.6,0.4,0.2,0.5,0.2,0.2,0.2,0.5530303030303031
40,1245946359,1.0,0.2,0.9,0.7,0.4,0.4,0.1,0.4,1.0,1.0,1.0,0.9,1.0,0.9,0.7,1.0,0.9,0.6,0.9,0.8,0.3,0.1,0.2,0.8,0.5,1.0,1.0,1.0,1.0,0.8,0.7,0.7,0.3,0.1,0.6,0.3,0.9,0.3,0.7,0.6,0.6,0.4,0.6,0.5,0.3,0.3,0.6,0.3,0.6,1.0,0.5,0.5,0.4,0.4,0.9,0.8,1.0,0.4,0.6,0.7,0.8,0.6,0.7,0.3,0.7,0.6,0.6333333333333334
41,1244579131,1.0,0.4,0.9,0.7,0.5,0.3,0.5,0.3,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.9,0.3,0.8,0.9,0.6666666666666666,0.1111111111111111,0.4,0.8,0.6,0.9,1.0,0.9,0.9,0.9,0.8,0.9,0.1,0.5,0.3,0.5,0.7,0.4,0.5,0.5,0.2,0.3,0.5,0.3,0.3,0.9,0.5,0.3,0.4,0.1,0.5,0.3,0.4,0.4,0.3,0.7,0.1,0.4,0.7,0.2,0.5,0.5,0.3,0.5,0.5,0.8,0.5693602693602693
42,1237467169,1.0,0.6,0.8,0.2,0.7,0.3,0.0,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.9,0.1,0.5,0.9,1.0,0.2,0.4,0.6,0.8,0.7,1.0,0.2,0.9,0.0,0.2,0.0,0.8,0.0,0.1,0.3,0.6,0.9,0.7,0.5,0.5,0.5,0.6,0.8,0.4,0.4,0.6,0.7,0.4,0.3,0.9,0.8,0.5,0.5,0.3,0.2,0.8,0.9,0.3,0.8,0.8,0.9,0.2,0.9,0.5,0.7,0.8,0.5878787878787879
43,1255945721,1.0,0.6,0.5,0.6,0.4,0.4,0.3,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.8,0.2,0.5,1.0,0.3,0.6,0.6,0.9,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.4,0.5,0.8,0.7,0.6,0.8,0.9,0.8,0.3,0.8,0.7,0.9,0.8,0.6,0.7,0.9,0.4,0.9,0.8,0.9,0.1,0.8,0.9,0.6,0.3,1.0,0.8,0.4,0.8,0.8,0.4,0.2,0.7090909090909091
44,1241126287,1.0,0.5,0.8,0.8,0.8,0.6,0.4,0.2,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.3,0.9,1.0,0.1,0.4,0.7,0.2,0.4,1.0,1.0,1.0,1.0,0.8,1.0,0.9,0.6,0.3,0.0,0.6,0.9,0.5,0.4,0.4,0.6,0.7,0.2,0.4,0.6,0.7,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.5,0.5,0.9,0.3,0.3,0.7,0.9,0.4,0.6,0.6,0.3,0.2,0.6454545454545454
